created_at,entry_id,field1
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
created_at,entry_id,field1
2021-06-09 16:32:14 UTC,560,20
2021-06-09 16:32:36 UTC,561,20
2021-06-09 16:32:59 UTC,562,20
2021-06-09 16:33:27 UTC,563,20
2021-06-09 16:33:49 UTC,564,20
2021-06-09 16:34:13 UTC,565,46
2021-06-09 16:34:33 UTC,566,54
2021-06-09 16:35:03 UTC,567,20
2021-06-09 16:36:48 UTC,568,20
2021-06-09 16:38:36 UTC,569,20
2021-06-09 16:38:59 UTC,570,46
2021-06-09 16:40:29 UTC,571,20
2021-06-09 16:40:52 UTC,572,36
2021-06-09 16:46:00 UTC,573,20
2021-06-09 16:46:22 UTC,574,46
2021-06-09 16:51:36 UTC,575,20
2021-06-09 16:51:58 UTC,576,36
2021-06-09 16:56:12 UTC,577,20
2021-06-09 16:56:34 UTC,578,36
2021-06-09 16:56:57 UTC,579,50
2021-06-09 16:57:19 UTC,580,64
2021-06-09 16:57:41 UTC,581,86
2021-06-09 16:58:03 UTC,582,102
2021-06-09 16:58:26 UTC,583,111
2021-06-09 16:58:48 UTC,584,118
2021-06-09 16:59:16 UTC,585,121
2021-06-09 16:59:38 UTC,586,130
2021-06-09 17:00:01 UTC,587,137
2021-06-09 17:00:23 UTC,588,177
2021-06-09 17:00:45 UTC,589,204
2021-06-09 17:01:08 UTC,590,228
2021-06-09 17:01:30 UTC,591,235
2021-06-09 17:01:53 UTC,592,242
2021-06-09 17:02:15 UTC,593,245
2021-06-09 17:02:37 UTC,594,248
2021-06-09 17:03:03 UTC,595,20
2021-06-09 17:03:25 UTC,596,36
2021-06-09 17:06:32 UTC,597,20
2021-06-09 17:07:00 UTC,598,36
2021-06-09 17:07:22 UTC,599,36
2021-06-09 17:07:45 UTC,600,36
2021-06-09 17:08:07 UTC,601,36
2021-06-09 17:08:30 UTC,602,36
2021-06-09 17:08:52 UTC,603,36
2021-06-09 17:09:14 UTC,604,36
2021-06-09 17:09:36 UTC,605,36
2021-06-09 17:09:59 UTC,606,36
2021-06-09 17:10:21 UTC,607,36
2021-06-09 17:10:43 UTC,608,36
2021-06-09 17:11:06 UTC,609,36
2021-06-09 17:11:28 UTC,610,36
2021-06-09 17:12:02 UTC,611,20
2021-06-09 17:12:25 UTC,612,36
2021-06-09 17:12:48 UTC,613,36
2021-06-09 17:13:10 UTC,614,36
2021-06-09 17:13:32 UTC,615,36
2021-06-09 17:13:54 UTC,616,36
2021-06-09 17:14:25 UTC,617,20
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
created_at,entry_id,field1
2021-06-09 16:32:14 UTC,560,20
2021-06-09 16:32:36 UTC,561,20
2021-06-09 16:32:59 UTC,562,20
2021-06-09 16:33:27 UTC,563,20
2021-06-09 16:33:49 UTC,564,20
2021-06-09 16:34:13 UTC,565,46
2021-06-09 16:34:33 UTC,566,54
2021-06-09 16:35:03 UTC,567,20
2021-06-09 16:36:48 UTC,568,20
2021-06-09 16:38:36 UTC,569,20
2021-06-09 16:38:59 UTC,570,46
2021-06-09 16:40:29 UTC,571,20
2021-06-09 16:40:52 UTC,572,36
2021-06-09 16:46:00 UTC,573,20
2021-06-09 16:46:22 UTC,574,46
2021-06-09 16:51:36 UTC,575,20
2021-06-09 16:51:58 UTC,576,36
2021-06-09 16:56:12 UTC,577,20
2021-06-09 16:56:34 UTC,578,36
2021-06-09 16:56:57 UTC,579,50
2021-06-09 16:57:19 UTC,580,64
2021-06-09 16:57:41 UTC,581,86
2021-06-09 16:58:03 UTC,582,102
2021-06-09 16:58:26 UTC,583,111
2021-06-09 16:58:48 UTC,584,118
2021-06-09 16:59:16 UTC,585,121
2021-06-09 16:59:38 UTC,586,130
2021-06-09 17:00:01 UTC,587,137
2021-06-09 17:00:23 UTC,588,177
2021-06-09 17:00:45 UTC,589,204
2021-06-09 17:01:08 UTC,590,228
2021-06-09 17:01:30 UTC,591,235
2021-06-09 17:01:53 UTC,592,242
2021-06-09 17:02:15 UTC,593,245
2021-06-09 17:02:37 UTC,594,248
2021-06-09 17:03:03 UTC,595,20
2021-06-09 17:03:25 UTC,596,36
2021-06-09 17:06:32 UTC,597,20
2021-06-09 17:07:00 UTC,598,36
2021-06-09 17:07:22 UTC,599,36
2021-06-09 17:07:45 UTC,600,36
2021-06-09 17:08:07 UTC,601,36
2021-06-09 17:08:30 UTC,602,36
2021-06-09 17:08:52 UTC,603,36
2021-06-09 17:09:14 UTC,604,36
2021-06-09 17:09:36 UTC,605,36
2021-06-09 17:09:59 UTC,606,36
2021-06-09 17:10:21 UTC,607,36
2021-06-09 17:10:43 UTC,608,36
2021-06-09 17:11:06 UTC,609,36
2021-06-09 17:11:28 UTC,610,36
2021-06-09 17:12:02 UTC,611,20
2021-06-09 17:12:25 UTC,612,36
2021-06-09 17:12:48 UTC,613,36
2021-06-09 17:13:10 UTC,614,36
2021-06-09 17:13:32 UTC,615,36
2021-06-09 17:13:54 UTC,616,36
2021-06-09 17:14:25 UTC,617,20
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
created_at,entry_id,field1
2021-06-09 16:32:14 UTC,560,20
2021-06-09 16:32:36 UTC,561,20
2021-06-09 16:32:59 UTC,562,20
2021-06-09 16:33:27 UTC,563,20
2021-06-09 16:33:49 UTC,564,20
2021-06-09 16:34:13 UTC,565,46
2021-06-09 16:34:33 UTC,566,54
2021-06-09 16:35:03 UTC,567,20
2021-06-09 16:36:48 UTC,568,20
2021-06-09 16:38:36 UTC,569,20
2021-06-09 16:38:59 UTC,570,46
2021-06-09 16:40:29 UTC,571,20
2021-06-09 16:40:52 UTC,572,36
2021-06-09 16:46:00 UTC,573,20
2021-06-09 16:46:22 UTC,574,46
2021-06-09 16:51:36 UTC,575,20
2021-06-09 16:51:58 UTC,576,36
2021-06-09 16:56:12 UTC,577,20
2021-06-09 16:56:34 UTC,578,36
2021-06-09 16:56:57 UTC,579,50
2021-06-09 16:57:19 UTC,580,64
2021-06-09 16:57:41 UTC,581,86
2021-06-09 16:58:03 UTC,582,102
2021-06-09 16:58:26 UTC,583,111
2021-06-09 16:58:48 UTC,584,118
2021-06-09 16:59:16 UTC,585,121
2021-06-09 16:59:38 UTC,586,130
2021-06-09 17:00:01 UTC,587,137
2021-06-09 17:00:23 UTC,588,177
2021-06-09 17:00:45 UTC,589,204
2021-06-09 17:01:08 UTC,590,228
2021-06-09 17:01:30 UTC,591,235
2021-06-09 17:01:53 UTC,592,242
2021-06-09 17:02:15 UTC,593,245
2021-06-09 17:02:37 UTC,594,248
2021-06-09 17:03:03 UTC,595,20
2021-06-09 17:03:25 UTC,596,36
2021-06-09 17:06:32 UTC,597,20
2021-06-09 17:07:00 UTC,598,36
2021-06-09 17:07:22 UTC,599,36
2021-06-09 17:07:45 UTC,600,36
2021-06-09 17:08:07 UTC,601,36
2021-06-09 17:08:30 UTC,602,36
2021-06-09 17:08:52 UTC,603,36
2021-06-09 17:09:14 UTC,604,36
2021-06-09 17:09:36 UTC,605,36
2021-06-09 17:09:59 UTC,606,36
2021-06-09 17:10:21 UTC,607,36
2021-06-09 17:10:43 UTC,608,36
2021-06-09 17:11:06 UTC,609,36
2021-06-09 17:11:28 UTC,610,36
2021-06-09 17:12:02 UTC,611,20
2021-06-09 17:12:25 UTC,612,36
2021-06-09 17:12:48 UTC,613,36
2021-06-09 17:13:10 UTC,614,36
2021-06-09 17:13:32 UTC,615,36
2021-06-09 17:13:54 UTC,616,36
2021-06-09 17:14:25 UTC,617,20
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
created_at,entry_id,field1
2021-06-09 16:32:14 UTC,560,20
2021-06-09 16:32:36 UTC,561,20
2021-06-09 16:32:59 UTC,562,20
2021-06-09 16:33:27 UTC,563,20
2021-06-09 16:33:49 UTC,564,20
2021-06-09 16:34:13 UTC,565,46
2021-06-09 16:34:33 UTC,566,54
2021-06-09 16:35:03 UTC,567,20
2021-06-09 16:36:48 UTC,568,20
2021-06-09 16:38:36 UTC,569,20
2021-06-09 16:38:59 UTC,570,46
2021-06-09 16:40:29 UTC,571,20
2021-06-09 16:40:52 UTC,572,36
2021-06-09 16:46:00 UTC,573,20
2021-06-09 16:46:22 UTC,574,46
2021-06-09 16:51:36 UTC,575,20
2021-06-09 16:51:58 UTC,576,36
2021-06-09 16:56:12 UTC,577,20
2021-06-09 16:56:34 UTC,578,36
2021-06-09 16:56:57 UTC,579,50
2021-06-09 16:57:19 UTC,580,64
2021-06-09 16:57:41 UTC,581,86
2021-06-09 16:58:03 UTC,582,102
2021-06-09 16:58:26 UTC,583,111
2021-06-09 16:58:48 UTC,584,118
2021-06-09 16:59:16 UTC,585,121
2021-06-09 16:59:38 UTC,586,130
2021-06-09 17:00:01 UTC,587,137
2021-06-09 17:00:23 UTC,588,177
2021-06-09 17:00:45 UTC,589,204
2021-06-09 17:01:08 UTC,590,228
2021-06-09 17:01:30 UTC,591,235
2021-06-09 17:01:53 UTC,592,242
2021-06-09 17:02:15 UTC,593,245
2021-06-09 17:02:37 UTC,594,248
2021-06-09 17:03:03 UTC,595,20
2021-06-09 17:03:25 UTC,596,36
2021-06-09 17:06:32 UTC,597,20
2021-06-09 17:07:00 UTC,598,36
2021-06-09 17:07:22 UTC,599,36
2021-06-09 17:07:45 UTC,600,36
2021-06-09 17:08:07 UTC,601,36
2021-06-09 17:08:30 UTC,602,36
2021-06-09 17:08:52 UTC,603,36
2021-06-09 17:09:14 UTC,604,36
2021-06-09 17:09:36 UTC,605,36
2021-06-09 17:09:59 UTC,606,36
2021-06-09 17:10:21 UTC,607,36
2021-06-09 17:10:43 UTC,608,36
2021-06-09 17:11:06 UTC,609,36
2021-06-09 17:11:28 UTC,610,36
2021-06-09 17:12:02 UTC,611,20
2021-06-09 17:12:25 UTC,612,36
2021-06-09 17:12:48 UTC,613,36
2021-06-09 17:13:10 UTC,614,36
2021-06-09 17:13:32 UTC,615,36
2021-06-09 17:13:54 UTC,616,36
2021-06-09 17:14:25 UTC,617,20
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
created_at,entry_id,field1
2021-06-09 16:32:14 UTC,560,20
2021-06-09 16:32:36 UTC,561,20
2021-06-09 16:32:59 UTC,562,20
2021-06-09 16:33:27 UTC,563,20
2021-06-09 16:33:49 UTC,564,20
2021-06-09 16:34:13 UTC,565,46
2021-06-09 16:34:33 UTC,566,54
2021-06-09 16:35:03 UTC,567,20
2021-06-09 16:36:48 UTC,568,20
2021-06-09 16:38:36 UTC,569,20
2021-06-09 16:38:59 UTC,570,46
2021-06-09 16:40:29 UTC,571,20
2021-06-09 16:40:52 UTC,572,36
2021-06-09 16:46:00 UTC,573,20
2021-06-09 16:46:22 UTC,574,46
2021-06-09 16:51:36 UTC,575,20
2021-06-09 16:51:58 UTC,576,36
2021-06-09 16:56:12 UTC,577,20
2021-06-09 16:56:34 UTC,578,36
2021-06-09 16:56:57 UTC,579,50
2021-06-09 16:57:19 UTC,580,64
2021-06-09 16:57:41 UTC,581,86
2021-06-09 16:58:03 UTC,582,102
2021-06-09 16:58:26 UTC,583,111
2021-06-09 16:58:48 UTC,584,118
2021-06-09 16:59:16 UTC,585,121
2021-06-09 16:59:38 UTC,586,130
2021-06-09 17:00:01 UTC,587,137
2021-06-09 17:00:23 UTC,588,177
2021-06-09 17:00:45 UTC,589,204
2021-06-09 17:01:08 UTC,590,228
2021-06-09 17:01:30 UTC,591,235
2021-06-09 17:01:53 UTC,592,242
2021-06-09 17:02:15 UTC,593,245
2021-06-09 17:02:37 UTC,594,248
2021-06-09 17:03:03 UTC,595,20
2021-06-09 17:03:25 UTC,596,36
2021-06-09 17:06:32 UTC,597,20
2021-06-09 17:07:00 UTC,598,36
2021-06-09 17:07:22 UTC,599,36
2021-06-09 17:07:45 UTC,600,36
2021-06-09 17:08:07 UTC,601,36
2021-06-09 17:08:30 UTC,602,36
2021-06-09 17:08:52 UTC,603,36
2021-06-09 17:09:14 UTC,604,36
2021-06-09 17:09:36 UTC,605,36
2021-06-09 17:09:59 UTC,606,36
2021-06-09 17:10:21 UTC,607,36
2021-06-09 17:10:43 UTC,608,36
2021-06-09 17:11:06 UTC,609,36
2021-06-09 17:11:28 UTC,610,36
2021-06-09 17:12:02 UTC,611,20
2021-06-09 17:12:25 UTC,612,36
2021-06-09 17:12:48 UTC,613,36
2021-06-09 17:13:10 UTC,614,36
2021-06-09 17:13:32 UTC,615,36
2021-06-09 17:13:54 UTC,616,36
2021-06-09 17:14:25 UTC,617,20
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
created_at,entry_id,field1
2021-06-09 16:32:14 UTC,560,20
2021-06-09 16:32:36 UTC,561,20
2021-06-09 16:32:59 UTC,562,20
2021-06-09 16:33:27 UTC,563,20
2021-06-09 16:33:49 UTC,564,20
2021-06-09 16:34:13 UTC,565,46
2021-06-09 16:34:33 UTC,566,54
2021-06-09 16:35:03 UTC,567,20
2021-06-09 16:36:48 UTC,568,20
2021-06-09 16:38:36 UTC,569,20
2021-06-09 16:38:59 UTC,570,46
2021-06-09 16:40:29 UTC,571,20
2021-06-09 16:40:52 UTC,572,36
2021-06-09 16:46:00 UTC,573,20
2021-06-09 16:46:22 UTC,574,46
2021-06-09 16:51:36 UTC,575,20
2021-06-09 16:51:58 UTC,576,36
2021-06-09 16:56:12 UTC,577,20
2021-06-09 16:56:34 UTC,578,36
2021-06-09 16:56:57 UTC,579,50
2021-06-09 16:57:19 UTC,580,64
2021-06-09 16:57:41 UTC,581,86
2021-06-09 16:58:03 UTC,582,102
2021-06-09 16:58:26 UTC,583,111
2021-06-09 16:58:48 UTC,584,118
2021-06-09 16:59:16 UTC,585,121
2021-06-09 16:59:38 UTC,586,130
2021-06-09 17:00:01 UTC,587,137
2021-06-09 17:00:23 UTC,588,177
2021-06-09 17:00:45 UTC,589,204
2021-06-09 17:01:08 UTC,590,228
2021-06-09 17:01:30 UTC,591,235
2021-06-09 17:01:53 UTC,592,242
2021-06-09 17:02:15 UTC,593,245
2021-06-09 17:02:37 UTC,594,248
2021-06-09 17:03:03 UTC,595,20
2021-06-09 17:03:25 UTC,596,36
2021-06-09 17:06:32 UTC,597,20
2021-06-09 17:07:00 UTC,598,36
2021-06-09 17:07:22 UTC,599,36
2021-06-09 17:07:45 UTC,600,36
2021-06-09 17:08:07 UTC,601,36
2021-06-09 17:08:30 UTC,602,36
2021-06-09 17:08:52 UTC,603,36
2021-06-09 17:09:14 UTC,604,36
2021-06-09 17:09:36 UTC,605,36
2021-06-09 17:09:59 UTC,606,36
2021-06-09 17:10:21 UTC,607,36
2021-06-09 17:10:43 UTC,608,36
2021-06-09 17:11:06 UTC,609,36
2021-06-09 17:11:28 UTC,610,36
2021-06-09 17:12:02 UTC,611,20
2021-06-09 17:12:25 UTC,612,36
2021-06-09 17:12:48 UTC,613,36
2021-06-09 17:13:10 UTC,614,36
2021-06-09 17:13:32 UTC,615,36
2021-06-09 17:13:54 UTC,616,36
2021-06-09 17:14:25 UTC,617,20
2021-06-09 17:14:48 UTC,618,34
2021-06-09 17:15:11 UTC,619,48
2021-06-09 17:15:33 UTC,620,70
2021-06-09 17:15:56 UTC,621,83
